Account ID,Username,Platform,Follower Count,Posts Per Week,Engagement Rate,Ad Spend (USD),Conversion Rate,Campaign Reach
6077,jbrown,Twitter,854248,5,0.0642,755.58,0.0402,48189
6078,sheila33,Instagram,988285,4,0.0642,825.23,0.0188,9610
6079,brett02,LinkedIn,107925,7,0.102,303.26,0.0267,20016
6080,erica07,Facebook,300602,1,0.0642,269.7,0.0274,44234
6081,mitchellpatrick,TikTok,376881,5,0.102,683.43,0.0107,37375
6082,adunn,LinkedIn,149572,4,0.0834,279.7,0.044,3903
6083,jessica26,Twitter,222552,1,0.0834,138.75,0.0412,45844
6084,patriciamorse,Twitter,680901,7,0.0986,291.47,0.0175,13324
6085,keycarol,Instagram,614716,3,0.0642,894.32,0.012,25700
6086,robert31,Instagram,906118,5,0.0986,317.82,0.0223,24671
6087,smack,Facebook,959245,3,0.102,820.13,0.0122,32346
6088,ojenkins,LinkedIn,291319,1,0.0856,951.11,0.0465,41047
6089,michaelbaker,Facebook,41910,3,0.0834,719.2,0.0412,34672
6090,gutierreznicholas,TikTok,72486,2,0.0986,573.41,0.0307,46849
6091,sarahowen,LinkedIn,698915,4,0.0834,876.46,0.0128,20495
6092,kimberly57,TikTok,588594,5,0.0834,887.03,0.0205,7298
6093,stephanie02,LinkedIn,68143,5,0.0986,871.89,0.0115,3465
6094,cooksteven,LinkedIn,561807,1,0.0856,881.85,0.0258,16195
6095,robert05,Instagram,898238,5,0.0834,142.77,0.038,49335
6096,smithdanielle,LinkedIn,502627,1,0.0986,681.66,0.0118,19179
6097,twagner,TikTok,215166,1,0.0642,962.84,0.0281,44198
6098,mthomas,LinkedIn,381608,5,0.0986,568.9,0.0422,30867
6099,danny18,LinkedIn,496749,7,0.102,899.76,0.042,33385
6100,lisamorrow,Instagram,18972,1,0.0642,114.01,0.0275,34735
6101,scott25,Facebook,857202,3,0.0642,793.72,0.0402,13708
6102,alexandra95,TikTok,834485,6,0.0642,699.97,0.0245,26649
6103,makaylahall,LinkedIn,837406,6,0.102,602.6,0.021,27221
6104,colleen63,TikTok,613211,6,0.0856,951.65,0.0262,15854
6105,andersonjuan,LinkedIn,426489,6,0.0834,952.5,0.0113,32290
6106,jennifercummings,LinkedIn,230457,2,0.0856,504.44,0.0108,21414
6107,mcculloughedward,Facebook,372021,2,0.0986,422.04,0.0389,40103
6108,marissa77,Facebook,941479,1,0.0986,376.76,0.0175,23601
6109,michael55,TikTok,542726,6,0.0986,972.62,0.0243,22849
6110,ggonzales,TikTok,105883,2,0.0834,125.06,0.0337,25409
6111,ericmiller,Twitter,817660,3,0.0986,962.84,0.0302,15666
6112,smcguire,Instagram,983579,4,0.102,73.0,0.026,16785
6113,henrykendra,Facebook,246824,5,0.0834,143.89,0.0235,23169
6114,michael16,LinkedIn,227175,1,0.0856,181.32,0.0192,32288
6115,debbie61,LinkedIn,570523,5,0.0856,916.1,0.0107,34184
6116,smithdanielle,Instagram,688952,3,0.102,582.66,0.0237,33123
6117,matthew17,Twitter,263400,1,0.0986,756.25,0.0243,43836
6118,carlosholt,Facebook,522138,2,0.0642,800.15,0.0325,41690
6119,whunt,Facebook,190859,7,0.0834,104.47,0.0118,31827
6120,zblackburn,TikTok,258606,3,0.0986,152.87,0.0252,28686
6121,graymelinda,Twitter,693326,3,0.102,111.24,0.0148,29565
6122,ojenkins,LinkedIn,505925,5,0.0986,596.41,0.0119,12349
6123,stacey77,Facebook,863181,3,0.0834,372.21,0.0274,39636
6124,jacobwilson,Facebook,150443,1,0.0642,257.56,0.0448,40380
6125,asimon,LinkedIn,259052,6,0.102,358.83,0.0411,14828
6126,shannon54,LinkedIn,308915,1,0.0834,743.52,0.0381,43787
6127,christopherknox,TikTok,663805,6,0.0642,70.66,0.0297,38264
6128,gracegay,Instagram,478254,3,0.0642,827.71,0.0117,4566
6129,lori07,TikTok,519558,3,0.0642,137.36,0.0259,6012
6130,mary05,TikTok,661779,3,0.0642,757.24,0.0439,2182
6131,hernandezthomas,TikTok,189789,2,0.0642,970.21,0.0365,14071
6132,ubecker,LinkedIn,672470,3,0.0834,141.99,0.0274,5309
6133,holmesjohn,Instagram,93248,3,0.0856,752.14,0.0285,16881
6134,jmiller,Instagram,204330,4,0.0856,296.14,0.0115,47363
6135,katherinechristian,Twitter,367650,3,0.0834,454.84,0.0103,49285
6136,alyssa15,Facebook,438316,5,0.0642,584.81,0.03,27221
6137,ahayes,Facebook,798585,3,0.0856,887.03,0.0315,8752
6138,chavezjason,Facebook,255610,2,0.0642,840.87,0.0479,25082
6139,dylansmith,TikTok,540070,6,0.102,343.96,0.0145,15785
6140,danielanderson,Twitter,402600,1,0.0834,852.45,0.0182,46037
6141,nolancorey,TikTok,286371,3,0.0834,926.97,0.0404,16888
6142,asantos,Instagram,749785,1,0.0856,764.67,0.0473,34078
6143,chavezcourtney,TikTok,80734,1,0.0642,636.6,0.0133,3979
6144,ybrock,Instagram,704587,2,0.0986,376.93,0.0412,36151
6145,melissacordova,Facebook,738823,3,0.0986,61.62,0.0297,42429
6146,james94,TikTok,196743,5,0.0986,893.81,0.0284,32304
6147,lrusso,Twitter,3745,3,0.0856,719.56,0.0229,40896
6148,timothy62,Facebook,550345,6,0.102,864.3,0.0479,26562
6149,voconnor,LinkedIn,144302,7,0.0834,715.11,0.0217,26105
6150,corydavis,TikTok,7831,3,0.0986,174.81,0.0186,23529
6151,julie27,Facebook,36750,5,0.102,196.71,0.024,13268
6152,cookjames,Facebook,374493,6,0.0834,104.47,0.0392,1093
6153,mfreeman,LinkedIn,79342,6,0.0986,461.85,0.0315,3024
6154,cunninghamkevin,TikTok,911684,3,0.0986,500.37,0.0468,15509
6155,jamie67,Facebook,280374,6,0.0856,920.89,0.0426,47260
6156,petersonkristie,TikTok,45395,2,0.0856,181.4,0.0434,24051
6157,zwilliams,Instagram,935385,7,0.102,198.72,0.0175,7378
6158,lewisjessica,LinkedIn,514733,4,0.0834,220.8,0.0201,22926
6159,fullerchristine,LinkedIn,452025,1,0.102,573.41,0.0198,24789
6160,tylerwilliams,LinkedIn,911934,2,0.0856,540.02,0.0148,2273
6161,sonya64,TikTok,633201,3,0.102,715.37,0.0464,11830
6162,petersonjerry,TikTok,846057,7,0.0986,208.07,0.0453,40468
6163,qthomas,Twitter,680128,5,0.102,150.36,0.0189,17306
6164,garciasarah,LinkedIn,173409,4,0.0642,595.24,0.0454,18508
6165,rmyers,TikTok,301307,4,0.102,370.17,0.0113,14772
6166,hellis,Instagram,112074,1,0.102,995.14,0.0108,48629
6167,laura14,Facebook,181593,7,0.0642,149.79,0.0286,38556
6168,hrobinson,Instagram,507579,6,0.0856,546.44,0.0163,32235
6169,david74,Instagram,747861,2,0.0986,536.5,0.0486,2770
6170,xmacias,TikTok,122466,3,0.0834,932.62,0.0262,43297
6171,jmiller,TikTok,725899,4,0.102,878.37,0.0413,43457
6172,revans,Facebook,146385,7,0.102,895.84,0.0135,18935
6173,brandon78,Facebook,817541,6,0.0834,519.52,0.0494,16455
6174,micheleshaw,TikTok,874801,3,0.0642,121.82,0.0331,8952
6175,kevingarcia,TikTok,655086,2,0.0642,261.62,0.0499,21769
6176,ihernandez,LinkedIn,776502,1,0.102,268.92,0.032,22935
6177,mark69,LinkedIn,927168,2,0.0856,100.35,0.0335,25004
6178,qperkins,LinkedIn,663426,2,0.0834,655.03,0.0371,25833
6179,kimberlymorales,Twitter,2593,1,0.0642,733.6,0.0421,26648
6180,megan53,LinkedIn,220201,4,0.0856,521.96,0.0204,15231
6181,elaine15,Twitter,197019,3,0.102,576.61,0.025,9739
6182,robinsonmark,TikTok,437630,3,0.0856,431.19,0.0118,36491
6183,davisbrenda,TikTok,387196,1,0.0856,130.29,0.0108,4330
6184,davisjose,Twitter,690117,6,0.0642,920.89,0.037,14777
6185,kenneth65,Twitter,497241,4,0.0856,712.81,0.0393,23391
6186,fletcheralexis,Twitter,342429,7,0.0856,250.31,0.0166,23654
6187,teresataylor,Twitter,570545,5,0.0856,129.94,0.0318,17634
6188,justin99,LinkedIn,615783,6,0.102,783.6,0.0315,31037
6189,ejones,TikTok,55264,6,0.0986,194.99,0.0225,44400
6190,tyler94,Instagram,233112,6,0.0834,752.11,0.0499,45251
6191,parsonsashley,Facebook,4985,2,0.0986,441.13,0.029,48174
6192,aandrade,LinkedIn,489747,3,0.0834,297.39,0.0421,22374
6193,gregory84,Twitter,672562,3,0.0856,77.54,0.0103,13088
6194,mnolan,LinkedIn,680831,3,0.0856,200.82,0.0219,19684
6195,qthomas,Instagram,114110,1,0.0856,913.44,0.0247,5942
6196,rmyers,LinkedIn,429598,5,0.0856,546.44,0.0349,44285
6197,smithdanielle,Facebook,406816,6,0.0834,936.37,0.0363,19992
6198,austingarza,Facebook,148181,2,0.0986,117.22,0.0385,40218
6199,charleswilliams,Facebook,573494,5,0.0986,308.89,0.0167,17787
6200,virginia09,Instagram,359370,3,0.102,893.56,0.0493,41298
6201,jenniferwaller,Twitter,716357,3,0.0856,304.18,0.0269,47021
6202,blackburnanthony,Facebook,224691,4,0.0642,568.9,0.0109,30749
6203,iorozco,Instagram,513921,2,0.0834,187.74,0.0266,31700
6204,wcolon,LinkedIn,476683,7,0.0986,261.62,0.0418,40514
6205,williamrodriguez,TikTok,976667,2,0.0834,989.88,0.0442,7331
6206,dgarza,Instagram,719774,5,0.0642,637.48,0.0102,20014
6207,sonya64,Twitter,978868,1,0.0856,825.62,0.0108,27448
6208,katieking,Twitter,991058,6,0.0856,339.15,0.0214,23430
6209,nicholasnorton,Facebook,228886,3,0.0986,411.29,0.0384,12202
6210,john77,LinkedIn,115324,7,0.0642,887.03,0.0264,3491
6211,cassandramiles,Instagram,865680,5,0.102,439.08,0.0111,2589
6212,lrusso,Twitter,764372,5,0.0834,170.85,0.025,23504
6213,petersonjerry,Instagram,675592,5,0.0986,84.87,0.0367,7242
6214,yhahn,LinkedIn,815040,5,0.0834,916.1,0.0468,30960
6215,royharper,Facebook,112777,7,0.0642,986.41,0.0296,26931
6216,robertsjared,Facebook,413364,3,0.0986,103.1,0.0321,12661
6217,pblackwell,Twitter,757809,5,0.102,135.73,0.023,24184
6218,zhobbs,Instagram,183440,5,0.0856,868.22,0.0105,44166
6219,zwilliams,Instagram,954307,6,0.0834,358.78,0.019,43062
6220,pjones,LinkedIn,992251,7,0.0986,878.37,0.0328,14912
6221,melissacordova,Facebook,655231,3,0.102,894.7,0.021,29537
6222,nroberts,Facebook,230565,2,0.0834,121.82,0.0137,16851
6223,gregoryrodriguez,Twitter,109274,7,0.102,577.15,0.0429,45952
6224,cynthiagraham,Instagram,743713,4,0.0834,985.46,0.0411,14041
6225,nathaniel06,TikTok,956036,3,0.0856,595.24,0.0454,15643
6226,wstevens,TikTok,460179,1,0.102,948.58,0.0346,11538
6227,tyleralvarado,TikTok,290715,1,0.0856,553.49,0.0473,27805
6228,amberhanson,Twitter,946560,3,0.0856,51.95,0.0175,26822
6229,gclark,Facebook,640718,7,0.0856,185.21,0.0426,1579
6230,williamwyatt,Instagram,743192,5,0.0986,777.68,0.027,19976
6231,lance30,Twitter,29928,5,0.0834,104.69,0.0143,12471
6232,rmendoza,LinkedIn,247149,5,0.0642,514.07,0.043,29175
6233,steven51,Facebook,512745,5,0.102,761.22,0.0174,48925
6234,ghouse,Instagram,563818,5,0.0856,817.09,0.0161,10644
6235,amanda27,TikTok,381446,1,0.0856,785.27,0.0186,22475
6236,tyler31,LinkedIn,868600,6,0.0834,959.49,0.0488,19877
6237,gregory54,LinkedIn,580177,2,0.0642,683.43,0.0194,8320
6238,cunninghamkevin,TikTok,715888,4,0.0642,411.63,0.0261,38136
6239,romerojorge,Facebook,739103,4,0.0834,203.52,0.0341,30253
6240,paul43,Instagram,667734,7,0.0642,374.56,0.0221,8588
6241,henry84,Instagram,43808,3,0.0856,395.01,0.0107,47537
6242,ewalters,TikTok,857604,7,0.0856,230.6,0.011,16792
6243,ctorres,Facebook,681265,3,0.0986,748.28,0.0422,7723
6244,tonyarobertson,Instagram,644204,3,0.0642,693.78,0.0103,11551
6245,nicholaspeters,LinkedIn,977353,2,0.102,916.32,0.0235,26491
6246,nbutler,LinkedIn,188067,7,0.0856,967.56,0.0353,17525
6247,morganmelanie,Instagram,937941,3,0.0856,133.68,0.0233,26161
6248,rjohnston,Twitter,899838,4,0.0986,383.32,0.0253,16838
6249,ftrevino,LinkedIn,417810,6,0.0856,507.13,0.0286,49354
6250,andrewberg,Facebook,159133,4,0.0642,117.05,0.0137,45500
6251,wjohnson,Instagram,591537,6,0.0834,461.85,0.0193,13368
6252,nrodriguez,LinkedIn,504562,5,0.0986,358.83,0.0115,8027
6253,mosleymark,Facebook,434226,7,0.0986,542.96,0.024,14407
6254,dawnwilkerson,Instagram,520024,1,0.0986,114.01,0.0371,25458
6255,jenniferthornton,Instagram,296634,3,0.0856,966.97,0.0309,33284
6256,emily58,TikTok,434063,3,0.0642,55.4,0.0478,10528
6257,stonecharles,Instagram,114179,3,0.102,993.2,0.0151,23757
6258,uhobbs,TikTok,815595,2,0.0856,74.72,0.0287,34317
6259,andrew24,TikTok,80737,3,0.0834,862.77,0.0402,45313
6260,clarkdavid,Twitter,79204,3,0.0642,451.91,0.0347,3074
6261,dylanriley,Instagram,565323,1,0.0834,528.03,0.0276,48609
6262,nwalsh,Facebook,470308,5,0.0642,387.68,0.0224,21505
6263,nhoffman,TikTok,987827,1,0.0986,174.81,0.0149,38285
6264,uhobbs,Instagram,252207,2,0.102,985.34,0.0241,8589
6265,blackwellandrew,Twitter,887249,4,0.0834,685.4,0.0304,14544
6266,angelsmith,TikTok,65095,6,0.0986,239.32,0.0163,35600
6267,stacey77,Twitter,232643,1,0.0834,57.19,0.0213,40898
6268,smithsusan,Instagram,786231,4,0.0986,791.91,0.0131,18558
6269,mackeric,TikTok,232748,3,0.0856,755.58,0.0378,7084
6270,deannathompson,TikTok,722798,4,0.0642,772.9,0.0238,8221
6271,irice,TikTok,500461,5,0.0986,152.61,0.015,27567
6272,connie46,Twitter,189073,1,0.0642,507.39,0.0145,7307
6273,jacksonberry,Facebook,919616,1,0.0834,184.52,0.0353,12349
6274,wjohnson,TikTok,710870,5,0.0856,83.12,0.0166,40478
6275,christopherbarnes,Instagram,994440,6,0.0642,435.65,0.0398,40711
6276,russellmelissa,TikTok,296621,1,0.0856,611.1,0.0427,30921
6277,sarah70,TikTok,497023,2,0.0642,859.17,0.05,17367
6278,michael65,Instagram,457347,1,0.102,345.58,0.0182,32888
6279,dunndaniel,TikTok,407199,4,0.0986,212.36,0.043,40001
6280,brianna64,Instagram,351514,6,0.0986,277.98,0.0286,35112
6281,rjohnston,LinkedIn,328972,3,0.0642,195.91,0.0334,39718
6282,gregory54,Twitter,858118,1,0.0834,599.73,0.0171,15132
6283,leonardkatherine,Instagram,418097,5,0.0834,474.87,0.0364,40253
6284,irice,TikTok,219745,2,0.0834,170.04,0.0494,33223
6285,mariahbell,TikTok,306124,5,0.0986,222.46,0.0312,9456
6286,ronnie15,Instagram,429906,3,0.0856,369.37,0.0384,44348
6287,besparza,Twitter,187549,5,0.0834,610.44,0.0311,7309
6288,jconner,Instagram,242607,4,0.102,422.61,0.023,34827
6289,ericajohns,Instagram,486972,3,0.0986,965.17,0.0394,26700
6290,qthomas,Twitter,921945,5,0.0834,719.56,0.0172,7302
6291,nathandouglas,Instagram,134516,3,0.102,83.12,0.0102,46554
6292,smithdanielle,Instagram,102165,3,0.102,630.47,0.0276,24450
6293,kevin80,TikTok,51585,2,0.102,938.98,0.0274,36075
6294,michaelgonzales,Instagram,928885,1,0.0642,827.63,0.0313,35942
6295,hernandezshawn,Twitter,37332,3,0.102,186.45,0.0427,14510
6296,hughesjohn,LinkedIn,778816,7,0.0986,97.1,0.0159,22039
6297,pbrooks,Facebook,498767,3,0.0642,430.4,0.0218,34506
6298,xmacias,LinkedIn,461966,3,0.0856,907.34,0.0156,22386
6299,hellis,Facebook,633302,7,0.0856,194.55,0.038,26924
6300,sancheztroy,Facebook,791527,2,0.102,282.65,0.0139,13771
6301,michaelflores,Instagram,169867,1,0.0642,323.63,0.0429,24667
6302,powelljoseph,LinkedIn,752880,1,0.0642,380.39,0.0109,37000
6303,georgeconnie,TikTok,148188,2,0.0642,450.62,0.0424,31571
6304,paul06,Instagram,221132,2,0.0986,965.86,0.0291,5644
6305,evanscarrie,TikTok,676616,3,0.102,90.45,0.0114,5483
6306,luislove,LinkedIn,153548,7,0.102,820.13,0.0411,20691
6307,gluna,Instagram,973667,2,0.0856,377.8,0.0285,6483
6308,jonesaustin,Twitter,101298,2,0.0986,148.04,0.0373,20042
6309,wstevens,Instagram,948203,2,0.0834,916.1,0.0311,27068
6310,katieking,Instagram,33903,4,0.0642,61.62,0.0112,21638
6311,chavezjason,Instagram,576027,6,0.0834,269.91,0.0275,2117
6312,michaeldavis,TikTok,377327,2,0.0834,313.49,0.0413,14553
6313,jbrown,Twitter,449368,5,0.102,391.97,0.0303,35173
6314,ipreston,Instagram,233937,2,0.0834,391.97,0.0313,26155
6315,lsaunders,Twitter,269307,6,0.0834,477.98,0.0193,38007
6316,hwarren,LinkedIn,337464,2,0.0642,555.43,0.0315,35256
6317,lori07,Facebook,305391,6,0.102,100.31,0.0148,17448
6318,billpage,Twitter,560095,5,0.0856,514.6,0.0436,22943
6319,powelljoseph,Facebook,515132,2,0.102,951.11,0.0276,22506
6320,stephen81,LinkedIn,579970,7,0.102,520.22,0.019,21010
6321,tyler31,Twitter,836227,1,0.0834,595.24,0.0261,14442
6322,robertpalmer,Twitter,99061,5,0.0856,254.87,0.0307,7748
6323,alisonrobertson,Twitter,494034,6,0.0986,851.98,0.0478,39409
6324,eric65,TikTok,380010,4,0.102,965.86,0.0369,21312
6325,murphydebbie,Twitter,45828,6,0.0986,257.56,0.0427,31925
6326,erica07,Instagram,679270,4,0.102,228.19,0.0239,30471
6327,robinsonmark,Facebook,813924,6,0.0834,139.38,0.0249,15968
6328,gmcintosh,Facebook,388378,2,0.0856,645.84,0.0177,13410
6329,edwardthomas,Facebook,489264,3,0.0834,431.19,0.0228,16290
6330,millerjill,Facebook,302009,1,0.0986,928.25,0.039,10798
6331,taylorcooper,Facebook,649434,4,0.0642,376.93,0.0406,35813
6332,nicholasmontgomery,Facebook,267012,3,0.0856,282.33,0.0391,48801
6333,sarahowen,Instagram,596426,2,0.0642,95.36,0.0197,48742
6334,patriciamorse,LinkedIn,797398,5,0.0986,396.53,0.0391,37439
6335,smithsusan,Instagram,598696,4,0.0856,211.96,0.0283,38530
6336,nicholaspeters,LinkedIn,839312,1,0.0834,274.15,0.0239,23006
6337,fowlermichael,Instagram,565200,4,0.0642,722.82,0.0379,42811
6338,mark69,Facebook,658366,6,0.102,611.1,0.0216,10841
6339,wmercado,LinkedIn,275170,2,0.0642,497.17,0.021,5210
6340,edwardthomas,LinkedIn,209679,6,0.102,225.29,0.0275,34554
6341,rachelsnyder,TikTok,441946,2,0.0986,696.43,0.0164,4031
6342,qfisher,Instagram,695161,6,0.0986,152.25,0.0255,45239
6343,wongrichard,TikTok,592245,5,0.0642,379.82,0.0326,31439
6344,mike15,LinkedIn,967571,3,0.0856,907.05,0.0426,49416
6345,nelsonalfred,Twitter,949728,3,0.0856,405.74,0.0322,1264
6346,kristinemalone,TikTok,965341,6,0.0642,712.81,0.0124,14617
6347,mcintoshrobert,LinkedIn,91033,5,0.0986,721.34,0.042,10864
6348,jacksonsuzanne,Facebook,363867,7,0.0986,186.45,0.0273,41599
6349,michelleriggs,TikTok,395540,3,0.102,526.82,0.0306,37188
6350,westjustin,Facebook,399842,6,0.0834,110.12,0.0346,15038
6351,caitlin54,LinkedIn,876420,6,0.0856,302.06,0.0149,12298
6352,xcruz,Facebook,599445,5,0.0834,369.37,0.0493,43262
6353,vdavila,Instagram,444878,3,0.0834,520.22,0.0184,41290
6354,sharris,TikTok,587211,3,0.102,510.99,0.0423,37589
6355,hughesjohn,LinkedIn,290839,2,0.0986,881.41,0.0138,38445
6356,hernandezshawn,Instagram,131328,6,0.0986,457.25,0.041,28172
6357,richardmiller,Instagram,441319,2,0.0834,511.26,0.0115,46969
6358,kristinwilson,TikTok,856430,2,0.0834,126.59,0.0393,46056
6359,lsherman,Twitter,858460,6,0.102,913.44,0.0193,14195
6360,andrewgregory,LinkedIn,998968,7,0.102,797.64,0.0351,15552
6361,grobinson,Twitter,78499,3,0.0834,638.08,0.035,29243
6362,williambell,Facebook,285368,1,0.102,521.24,0.0153,26068
6363,davismichael,Facebook,184029,2,0.0986,405.74,0.0242,14572
6364,james82,Instagram,488729,6,0.0642,405.74,0.021,39962
6365,alexandermckenzie,Twitter,872209,7,0.0642,370.17,0.0444,31878
6366,erika95,Instagram,980301,3,0.0986,826.95,0.0276,37834
6367,barbarabranch,LinkedIn,228242,5,0.0856,127.9,0.0281,21808
6368,thomassherri,LinkedIn,963414,7,0.0834,612.29,0.0247,3812
6369,nicholas41,TikTok,973228,1,0.102,136.29,0.0327,26189
6370,kaitlynvalentine,Twitter,324984,4,0.0642,710.67,0.0259,39990
6371,carlosrivera,TikTok,582221,5,0.0986,83.53,0.0498,39702
6372,christie73,Instagram,772752,3,0.0642,481.13,0.0442,12338
6373,henry84,Twitter,208419,2,0.0642,304.18,0.0231,47525
6374,qreyes,TikTok,80391,5,0.0986,681.75,0.0118,22193
6375,dixonjulie,LinkedIn,975400,4,0.0856,429.01,0.021,9067
6376,jeffreyrice,LinkedIn,563864,7,0.0986,270.38,0.04,35926
6377,kenneth65,Instagram,829201,6,0.0642,511.26,0.0266,44636
6378,stephanielopez,Facebook,499130,1,0.0986,454.63,0.0275,30601
6379,tlee,Twitter,234585,1,0.0856,395.62,0.0416,28685
6380,parsonsmichael,TikTok,149399,5,0.0642,148.05,0.0486,45579
6381,tmarquez,Instagram,757689,6,0.0834,742.79,0.0443,31014
6382,tyler31,LinkedIn,642167,5,0.0856,61.62,0.0103,7895
6383,kjohns,Twitter,143321,6,0.0856,920.89,0.0187,2491
6384,ewilliams,Instagram,735220,7,0.102,752.14,0.0148,47007
6385,canderson,TikTok,24002,1,0.0642,485.02,0.0412,21357
6386,timothy62,Twitter,757273,5,0.0986,881.41,0.0124,41258
6387,melissa93,Instagram,914858,1,0.0834,148.04,0.0247,34990
6388,andre58,LinkedIn,653819,3,0.0834,733.6,0.0481,34095
6389,ugrant,Twitter,707039,7,0.0834,934.87,0.0104,1826
6390,ahoover,Instagram,735203,2,0.0834,938.98,0.0229,48393
6391,murphytabitha,Facebook,151419,7,0.0856,690.0,0.011,20280
6392,nperez,TikTok,458477,2,0.0986,214.12,0.0118,41557
6393,johnsonkelly,Twitter,615885,1,0.0834,382.74,0.0431,48447
6394,anthonywilliams,Twitter,83213,3,0.0856,428.98,0.0359,43212
6395,slambert,LinkedIn,131043,6,0.102,122.95,0.0341,48576
6396,canderson,TikTok,192675,3,0.0642,90.45,0.0175,45792
6397,millerrobert,TikTok,300176,5,0.0642,822.81,0.0118,47293
6398,chaseronald,Facebook,835343,6,0.0642,446.68,0.0302,34857
6399,gbowman,Instagram,947478,5,0.0642,892.8,0.0262,41714
6400,kimryan,TikTok,951648,5,0.0856,570.51,0.0441,46491
6401,acevedoryan,Twitter,806973,6,0.0986,83.53,0.0272,10365
6402,thayes,Instagram,782234,5,0.0834,212.36,0.0126,2118
6403,mary46,LinkedIn,982425,7,0.0856,190.5,0.0174,17755
6404,evanscarrie,Facebook,497909,2,0.0856,528.03,0.0428,32531
6405,zrivers,Facebook,653210,3,0.0642,218.75,0.0172,15185
6406,francessullivan,LinkedIn,383272,2,0.0642,277.01,0.0276,32262
6407,jeremiah03,Twitter,647592,6,0.102,262.51,0.041,14505
6408,matthew96,TikTok,111654,7,0.0856,512.18,0.0238,15046
6409,nancy96,Twitter,48801,5,0.0986,143.89,0.0337,34082
6410,brenda00,Facebook,282889,5,0.0834,497.57,0.0266,7294
6411,davidsmith,Twitter,800871,4,0.102,413.32,0.0487,15809
6412,kwright,Instagram,834216,5,0.102,997.04,0.0164,1075
6413,kimberly57,Facebook,176601,7,0.0642,724.29,0.0309,7861
6414,woodjodi,Twitter,475740,1,0.0834,390.54,0.034,28880
6415,dannylee,Instagram,939093,3,0.0642,864.63,0.0335,10036
6416,deannathompson,LinkedIn,299604,2,0.0986,880.42,0.0402,3768
6417,samanthajohnson,LinkedIn,59570,4,0.0834,772.9,0.0294,23027
6418,blakebell,Facebook,790912,2,0.102,942.87,0.0187,35567
6419,hgonzalez,Instagram,119212,2,0.0642,395.01,0.0143,28659
6420,hardyjames,Instagram,772768,7,0.0856,894.7,0.0492,5255
6421,michelle11,Facebook,971001,2,0.0642,431.19,0.0175,28742
6422,duranbrittany,Facebook,178665,4,0.0856,933.11,0.0178,26016
6423,martinerica,TikTok,716349,1,0.0986,202.23,0.0402,19835
6424,kevingarcia,TikTok,57701,1,0.0856,536.5,0.0192,37267
6425,tonyaevans,TikTok,510318,4,0.0642,879.58,0.0379,37964
6426,lisa73,LinkedIn,378457,6,0.102,307.41,0.048,47546
6427,andrewberg,Twitter,43832,5,0.0642,798.0,0.0402,43904
6428,michael55,Instagram,479810,5,0.0642,757.24,0.0493,33529
6429,allen72,Twitter,386328,2,0.0986,934.87,0.0409,47322
6430,michael16,LinkedIn,809858,2,0.0834,995.79,0.0319,17450
6431,nhoffman,Twitter,739801,6,0.0986,507.39,0.0301,19161
6432,blackwellandrew,TikTok,956547,6,0.0642,353.04,0.0126,15055
6433,matthewtaylor,Facebook,971160,1,0.0986,497.57,0.0328,22174
6434,charleswilliams,TikTok,853157,1,0.0834,263.63,0.0404,3595
6435,gsanchez,TikTok,640303,3,0.102,130.29,0.042,8576
6436,cookjames,LinkedIn,513639,6,0.0834,572.3,0.0337,15462
6437,pblackwell,TikTok,438186,5,0.0986,538.1,0.0227,24324
6438,acevedoryan,LinkedIn,444181,6,0.0856,917.31,0.0499,45939
6439,stephaniebrennan,Twitter,215668,1,0.0834,264.48,0.0326,30365
6440,wilsonrobert,Twitter,348318,4,0.0856,710.34,0.0198,14514
6441,williamrodriguez,Twitter,502304,4,0.0986,81.94,0.0486,21657
6442,racheldodson,LinkedIn,542062,6,0.0642,985.46,0.0469,32973
6443,charlescisneros,Facebook,280568,4,0.0986,394.17,0.015,40549
